Client,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sex_M,has_Count_SA,has_Count_MF,has_Count_CL,avgBal_SA,avgBal_MF,avgBal_CL,has_TransactionsCred,has_TransactionsCred_CA,has_TransactionsCred_nonCA,has_TransactionsDeb,has_TransactionsDeb_nonCA,has_TransactionsDebCash,has_TransactionsDebCashless,has_PaymentOrder,avg_VolumeCred,avg_VolumeCred_CA,avg_VolumeDeb,avg_VolumeDeb_CA,avg_VolumeDebCash,avg_VolumeDebCashless,avg_VolumeDeb_PaymentOrder,VolumeCred_nonCA,VolumeDeb_nonCA,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
455,32,15,1,2.0,0.0,0.0,1.0,0.0,33553.847499999996,1073.4035714285715,0.0,0.0,530.3564285714285,0.0,3024.1539285714284,1683.0082142857143,24,10,2577.4185714285713,1682.9971428571428,0.0,382.4396428571428,374.42857142857144,47,10,0,24,6,0,1,0,0,536.7017857142857,0.0,0.0,1,1,1,1,1,0,1,1,126.00641369047618,168.30082142857142,54.838693009118536,168.2997142857143,0.0,15.934985119047617,62.404761904761905,1341.1457142857141,894.4214285714286,0,1,1,0.0,18.292142857142856,10.571428571428571
627,30,227,1,0.0,2.0,0.0,0.0,0.0,1604.2664285714286,0.0,4107.860357142857,0.0,0.0,0.0,2108.4353571428574,2108.4353571428574,2,2,2152.1428571428573,2152.1428571428573,0.0,0.0,2148.75,4,4,0,0,3,1,0,1,0,0.0,2053.9301785714283,0.0,1,1,0,1,0,0,0,1,1054.2176785714287,1054.2176785714287,538.0357142857143,538.0357142857143,0.0,0.0,716.25,0.0,0.0,0,0,1,0.0,0.0,9.3025
1061,21,80,1,0.0,0.0,0.0,0.0,0.0,2279.7428571428572,0.0,0.0,0.0,0.0,0.0,1785.7378571428574,1785.7378571428574,2,2,2933.65,2933.65,0.0,94.75,2371.8571428571427,18,18,0,1,14,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,1,1,892.8689285714287,892.8689285714287,162.98055555555555,162.98055555555555,0.0,94.75,169.41836734693877,0.0,0.0,0,0,0,0.0,0.0,0.0
1155,69,219,1,0.0,0.0,0.0,0.0,0.0,31.785714285714285,0.0,0.0,0.0,0.0,0.0,107.1432142857143,107.1432142857143,2,2,107.85714285714286,107.85714285714286,107.14285714285714,0.0,0.0,3,3,2,0,0,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,53.57160714285715,53.57160714285715,35.952380952380956,35.952380952380956,53.57142857142857,0.0,0.0,0.0,0.0,0,1,1,0.0,0.21428571428571427,11.97642857142857
1451,49,151,1,0.0,0.0,0.0,0.0,0.0,1877.0682142857145,0.0,0.0,0.0,0.0,0.0,107.14571428571428,107.14571428571428,2,2,304.06857142857143,304.06857142857143,250.0,54.06857142857143,0.0,2,2,1,1,0,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,53.57285714285714,53.57285714285714,152.03428571428572,152.03428571428572,250.0,54.06857142857143,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
1157,71,171,1,1.0,0.0,1.0,1.0,0.0,8214.664999999999,86661.13821428572,0.0,0.0,1.4285714285714286,0.0,1849.1260714285713,1696.1325,16,10,3103.2671428571425,2210.805714285714,678.5714285714286,661.7060714285715,736.2857142857143,87,75,16,31,16,0,1,0,0,86661.13821428572,0.0,0.0,1,1,1,1,1,1,1,1,115.57037946428571,169.61325,35.669737274220026,29.477409523809524,42.410714285714285,21.345357142857143,46.017857142857146,152.99357142857139,892.4614285714283,0,0,0,0.0,0.0,0.0
337,47,150,1,1.0,0.0,1.0,0.0,0.0,188.95321428571427,3591.7307142857144,0.0,874.1800000000001,0.0,0.0,1675.8867857142857,1228.220357142857,8,4,1252.9517857142857,1216.3232142857144,392.85714285714283,174.4775,197.78571428571428,23,22,5,7,6,0,1,0,0,3591.7307142857144,0.0,0.0,1,1,1,1,1,1,1,1,209.4858482142857,307.05508928571425,54.47616459627329,55.287418831168836,78.57142857142857,24.92535714285714,32.964285714285715,447.6664285714287,36.62857142857138,0,0,0,0.0,0.0,0.0
814,46,7,1,1.0,1.0,0.0,0.0,0.0,2498.932142857143,3639.594642857143,308.88214285714287,0.0,0.0,0.0,1237.5485714285714,1222.4489285714285,4,3,403.17857142857144,403.17857142857144,17.857142857142858,0.0,384.67857142857144,11,11,1,0,9,0,1,1,0,3639.594642857143,308.88214285714287,0.0,1,1,1,1,0,1,0,1,309.38714285714286,407.48297619047617,36.6525974025974,36.6525974025974,17.857142857142858,0.0,42.742063492063494,15.099642857142953,0.0,0,0,0,0.0,0.0,0.0
508,53,0,1,0.0,0.0,0.0,0.0,0.0,1329.2439285714286,0.0,0.0,0.0,0.0,0.0,1639.662857142857,1639.662857142857,3,3,1299.107142857143,1299.107142857143,0.0,60.357142857142854,1225.0,6,6,0,1,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,1,1,546.5542857142857,546.5542857142857,216.51785714285714,216.51785714285714,0.0,60.357142857142854,1225.0,0.0,0.0,0,0,0,0.0,0.0,0.0
87,45,58,1,0.0,19.0,0.0,0.0,0.0,826.4403571428572,0.0,1035.577142857143,0.0,0.0,0.0,0.00035714285714285714,0.00035714285714285714,1,1,3.392857142857143,3.392857142857143,0.0,0.0,0.0,1,1,0,0,0,1,0,1,0,0.0,54.50406015037594,0.0,1,1,0,1,0,0,0,0,0.00035714285714285714,0.00035714285714285714,3.392857142857143,3.392857142857143,0.0,0.0,0.0,0.0,0.0,1,0,0,3.875178571428571,0.0,0.0
719,35,95,1,0.0,0.0,0.0,0.0,0.0,79.39892857142857,0.0,0.0,0.0,0.0,0.0,250.00214285714287,250.00214285714287,2,2,303.35714285714283,303.35714285714283,32.142857142857146,142.64285714285714,128.57142857142858,11,11,1,8,2,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,125.00107142857144,125.00107142857144,27.577922077922075,27.577922077922075,32.142857142857146,17.830357142857142,64.28571428571429,0.0,0.0,0,0,0,0.0,0.0,0.0
1425,32,66,1,0.0,4.0,1.0,0.0,0.0,645.7096428571429,0.0,10888.256785714286,0.0,0.0,0.0,543.4471428571429,543.4471428571429,2,2,539.9685714285714,539.9685714285714,21.428571428571427,0.0,494.71857142857147,10,10,1,0,5,0,0,1,0,0.0,2722.0641964285714,0.0,1,1,0,1,0,1,0,1,271.72357142857146,271.72357142857146,53.99685714285714,53.99685714285714,21.428571428571427,0.0,98.9437142857143,0.0,0.0,0,1,1,0.0,6.285714285714286,24.25
444,63,250,1,0.0,0.0,0.0,0.0,1.0,494.055,0.0,0.0,0.0,0.0,608.9953571428571,222.21214285714285,117.8575,3,2,124.32142857142857,117.82142857142857,0.0,0.0,0.0,4,2,0,0,0,1,0,0,1,0.0,0.0,608.9953571428571,1,1,1,1,1,0,0,0,74.07071428571429,58.92875,31.080357142857142,58.910714285714285,0.0,0.0,0.0,104.35464285714285,6.5,0,0,1,0.0,0.0,12.046071428571429
837,56,176,1,0.0,0.0,0.0,0.0,0.0,686.4396428571429,0.0,0.0,0.0,0.0,0.0,107.71678571428572,107.71678571428572,2,2,80.92857142857143,80.92857142857143,0.0,0.0,78.75,2,2,0,0,1,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,53.85839285714286,53.85839285714286,40.464285714285715,40.464285714285715,0.0,0.0,78.75,0.0,0.0,0,0,0,0.0,0.0,0.0
1442,26,9,1,0.0,0.0,1.0,0.0,0.0,0.00035714285714285714,0.0,0.0,0.0,0.0,0.0,966.1914285714286,966.1914285714286,2,2,653.5335714285713,653.5335714285713,246.42857142857142,83.81928571428571,320.60714285714283,18,18,5,8,3,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,483.0957142857143,483.0957142857143,36.30742063492063,36.30742063492063,49.285714285714285,10.477410714285714,106.8690476190476,0.0,0.0,1,0,1,8.280714285714286,0.0,15.799999999999999
1275,66,84,1,0.0,0.0,0.0,0.0,0.0,39.791785714285716,0.0,0.0,0.0,0.0,0.0,0.009642857142857144,0.009642857142857144,1,1,2.531071428571429,2.531071428571429,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0.009642857142857144,0.009642857142857144,1.2655357142857144,1.2655357142857144,0.0,0.0,0.0,0.0,0.0,1,0,0,0.9698214285714286,0.0,0.0
378,75,44,1,1.0,0.0,1.0,0.0,0.0,3677.9396428571426,16080.903928571428,0.0,0.0,0.0,0.0,2567.2960714285714,2567.187857142857,3,2,1556.8857142857144,1556.8857142857144,0.0,62.778571428571425,1490.392857142857,8,8,0,1,5,1,1,0,0,16080.903928571428,0.0,0.0,1,1,1,1,0,0,1,1,855.7653571428572,1283.5939285714285,194.6107142857143,194.6107142857143,0.0,62.778571428571425,298.0785714285714,0.10821428571443903,0.0,0,0,0,0.0,0.0,0.0
776,33,152,2,1.0,1.0,0.0,0.0,0.0,0.0,10977.926785714286,11162.439642857144,0.0,0.0,0.0,393.0678571428571,392.89428571428573,4,3,339.42571428571426,339.42571428571426,0.0,0.0,334.7471428571429,9,9,0,0,8,1,1,1,0,10977.926785714286,11162.439642857144,0.0,1,1,1,1,0,0,0,1,98.26696428571428,130.9647619047619,37.713968253968254,37.713968253968254,0.0,0.0,41.84339285714286,0.17357142857139252,0.0,0,0,1,0.0,0.0,3.1489285714285713
888,46,150,1,0.0,0.0,0.0,0.0,0.0,137.52178571428573,0.0,0.0,0.0,0.0,0.0,407.68142857142857,407.68142857142857,4,4,387.67857142857144,387.67857142857144,357.14285714285717,0.0,0.0,5,5,1,0,0,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,101.92035714285714,101.92035714285714,77.53571428571429,77.53571428571429,357.14285714285717,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
177,22,71,1,0.0,0.0,0.0,0.0,0.0,3515.7771428571427,0.0,0.0,0.0,0.0,0.0,540.5871428571429,540.5871428571429,2,2,180.96428571428572,180.96428571428572,0.0,0.0,178.57142857142858,3,3,0,0,2,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,270.29357142857145,270.29357142857145,60.32142857142858,60.32142857142858,0.0,0.0,89.28571428571429,0.0,0.0,0,0,0,0.0,0.0,0.0
881,72,179,2,0.0,0.0,0.0,0.0,0.0,3024.1453571428574,0.0,0.0,0.0,0.0,0.0,0.0035714285714285718,0.0035714285714285718,1,1,107.60714285714286,107.60714285714286,107.14285714285714,0.0,0.0,2,2,1,0,0,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0.0035714285714285718,0.0035714285714285718,53.80357142857143,53.80357142857143,107.14285714285714,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,6.664642857142858
1041,61,11,1,0.0,1.0,1.0,1.0,0.0,22.291071428571428,0.0,178571.42857142858,0.0,30.928571428571427,0.0,7830.309642857143,4444.768214285714,22,13,7356.996785714286,4700.996785714286,89.28571428571429,787.1374999999999,882.3571428571429,31,14,2,7,3,1,0,1,0,0.0,178571.42857142858,0.0,1,1,1,1,1,1,1,1,355.9231655844156,341.90524725274724,237.32247695852533,335.78548469387755,44.642857142857146,112.44821428571427,294.11904761904765,3385.5414285714296,2656.0,0,1,1,0.0,3.392857142857143,17.563214285714285
1386,52,8,1,1.0,0.0,0.0,0.0,0.0,74.68214285714285,27918.04535714286,0.0,0.0,0.0,0.0,9.748214285714285,0.026071428571428572,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,27918.04535714286,0.0,0.0,1,1,1,0,0,0,0,0,4.8741071428571425,0.026071428571428572,0.0,0.0,0.0,0.0,0.0,9.722142857142856,0.0,0,0,0,0.0,0.0,0.0
96,30,151,1,1.0,2.0,0.0,0.0,0.0,22.32857142857143,2077.6125,14285.714285714286,0.0,0.0,0.0,438.7257142857143,438.29857142857145,3,2,110.35714285714286,110.35714285714286,0.0,0.0,108.57142857142857,3,3,0,0,2,1,1,1,0,2077.6125,7142.857142857143,0.0,1,1,1,1,0,0,0,1,146.24190476190475,219.14928571428572,36.785714285714285,36.785714285714285,0.0,0.0,54.285714285714285,0.42714285714282596,0.0,0,1,0,0.0,6.107142857142857,0.0
1330,6,31,1,1.0,0.0,0.0,0.0,0.0,5264.3267857142855,118932.76392857144,0.0,0.0,0.0,0.0,343.3767857142857,343.3767857142857,3,3,342.85714285714283,342.85714285714283,342.85714285714283,0.0,0.0,2,2,2,0,0,1,1,0,0,118932.76392857144,0.0,0.0,1,1,0,1,0,1,0,0,114.45892857142856,114.45892857142856,171.42857142857142,171.42857142857142,171.42857142857142,0.0,0.0,0.0,0.0,0,1,0,0.0,4.357142857142857,0.0
646,45,4,1,0.0,0.0,1.0,0.0,0.0,484.39035714285717,0.0,0.0,0.0,0.0,0.0,948.2732142857143,888.9685714285714,12,10,898.8360714285715,839.5607142857143,42.857142857142854,32.47035714285714,704.5,17,15,3,3,5,1,0,0,0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,79.02276785714285,88.89685714285714,52.87271008403361,55.97071428571429,14.285714285714285,10.82345238095238,140.9,59.30464285714288,59.27535714285716,0,0,0,0.0,0.0,0.0
1253,50,134,1,0.0,0.0,1.0,0.0,0.0,1181.3639285714287,0.0,0.0,0.0,0.0,0.0,345.7682142857143,345.7682142857143,5,5,418.67857142857144,418.67857142857144,0.0,0.0,414.32142857142856,14,14,0,0,13,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,69.15364285714286,69.15364285714286,29.90561224489796,29.90561224489796,0.0,0.0,31.87087912087912,0.0,0.0,0,1,1,0.0,6.0,11.496071428571428
252,45,79,1,1.0,0.0,0.0,0.0,0.0,130.73357142857142,8247.858214285714,0.0,0.0,0.0,0.0,398.1464285714286,0.03321428571428572,5,1,969.7142857142857,969.7142857142857,0.0,775.0714285714286,190.60714285714286,5,5,0,1,3,1,1,0,0,8247.858214285714,0.0,0.0,1,1,1,1,0,0,1,1,79.62928571428571,0.03321428571428572,193.94285714285712,193.94285714285712,0.0,775.0714285714286,63.535714285714285,398.1132142857143,0.0,0,1,0,0.0,5.638571428571429,0.0
1245,51,181,1,0.0,0.0,0.0,0.0,0.0,538.6903571428571,0.0,0.0,0.0,0.0,0.0,3398.0385714285717,3398.0385714285717,7,7,2658.7642857142855,2658.7642857142855,1785.7142857142858,76.69285714285715,793.6428571428571,9,9,2,1,5,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,485.4340816326531,485.4340816326531,295.41825396825396,295.41825396825396,892.8571428571429,76.69285714285715,158.72857142857143,0.0,0.0,0,0,0,0.0,0.0,0.0
804,70,130,2,1.0,0.0,0.0,0.0,0.0,0.0,12053.176428571429,0.0,0.0,0.0,0.0,178.57357142857146,178.57357142857146,2,2,108.75357142857142,108.75357142857142,0.0,0.0,0.0,3,3,0,0,0,1,1,0,0,12053.176428571429,0.0,0.0,1,1,0,1,0,0,0,0,89.28678571428573,89.28678571428573,36.25119047619047,36.25119047619047,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
873,31,150,1,0.0,0.0,0.0,0.0,0.0,107.2625,0.0,0.0,0.0,0.0,0.0,20647.720714285715,20647.720714285715,13,13,35196.56642857143,35196.56642857143,0.0,1745.1371428571426,30069.696428571428,64,64,0,31,23,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,1,1,1588.2862087912088,1588.2862087912088,549.9463504464286,549.9463504464286,0.0,56.29474654377879,1307.378105590062,0.0,0.0,0,1,1,0.0,16.52357142857143,12.75
1387,72,107,1,0.0,0.0,1.0,0.0,1.0,853.342857142857,0.0,0.0,0.0,0.0,11462.720357142856,362.1025,211.32071428571427,7,5,433.85571428571427,211.32071428571427,0.0,0.0,17.857142857142858,12,5,0,0,2,1,0,0,1,0.0,0.0,11462.720357142856,1,1,1,1,1,0,0,1,51.728928571428575,42.26414285714286,36.15464285714285,42.26414285714286,0.0,0.0,8.928571428571429,150.78178571428575,222.535,0,0,0,0.0,0.0,0.0
1106,36,19,1,0.0,0.0,0.0,0.0,0.0,241.27821428571428,0.0,0.0,0.0,0.0,0.0,309.2864285714286,309.2864285714286,3,3,292.5357142857143,292.5357142857143,192.85714285714286,0.0,99.46428571428571,8,8,5,0,2,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,103.09547619047619,103.09547619047619,36.566964285714285,36.566964285714285,38.57142857142857,0.0,49.732142857142854,0.0,0.0,0,0,0,0.0,0.0,0.0
1605,63,44,2,0.0,0.0,0.0,0.0,0.0,79.14285714285714,0.0,0.0,0.0,0.0,0.0,659.2539285714286,659.2539285714286,4,4,680.5478571428572,680.5478571428572,300.0,148.33357142857145,230.96428571428572,18,18,7,7,3,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,164.81348214285714,164.81348214285714,37.808214285714286,37.808214285714286,42.857142857142854,21.190510204081637,76.98809523809524,0.0,0.0,0,0,0,0.0,0.0,0.0
288,32,151,1,0.0,0.0,0.0,0.0,0.0,3661.9582142857143,0.0,0.0,0.0,0.0,0.0,645.2521428571429,645.2521428571429,2,2,729.5749999999999,729.5749999999999,242.85714285714286,135.075,348.92857142857144,16,16,4,4,5,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,322.62607142857144,322.62607142857144,45.598437499999996,45.598437499999996,60.714285714285715,33.76875,69.78571428571429,0.0,0.0,0,0,0,0.0,0.0,0.0
966,44,217,1,0.0,0.0,0.0,0.0,0.0,476.2132142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8939285714285715,0.8939285714285715,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.8939285714285715,0.8939285714285715,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,203.7907142857143,0.0
1351,40,149,1,1.0,5.0,0.0,0.0,0.0,45.98107142857143,7402.633928571428,932.4157142857142,0.0,0.0,0.0,454.6146428571428,449.305,3,2,403.6642857142857,403.6642857142857,0.0,107.73571428571428,293.42857142857144,14,14,0,7,6,0,1,1,0,7402.633928571428,186.48314285714284,0.0,1,1,1,1,0,0,1,1,151.53821428571428,224.6525,28.833163265306123,28.833163265306123,0.0,15.390816326530611,48.904761904761905,5.309642857142819,0.0,0,0,0,0.0,0.0,0.0
605,59,88,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.145357142857,5837.145357142857,10,10,6606.607142857143,6606.607142857143,0.0,0.0,6602.357142857143,19,19,0,0,18,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,583.7145357142857,583.7145357142857,347.7161654135339,347.7161654135339,0.0,0.0,366.79761904761904,0.0,0.0,0,0,0,0.0,0.0,0.0
1488,73,233,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3420.845357142857,896.8803571428572,815.8592857142858,5,4,696.1482142857143,689.3625000000001,303.57142857142856,67.1125,157.10714285714286,24,22,6,8,4,1,0,0,1,0.0,0.0,3420.845357142857,1,1,1,1,1,1,1,1,179.37607142857144,203.96482142857144,29.006175595238094,31.334659090909096,50.595238095238095,8.3890625,39.276785714285715,81.02107142857142,6.785714285714221,0,0,1,0.0,0.0,6.071428571428571
1327,57,124,1,0.0,0.0,0.0,0.0,0.0,7733.049285714286,0.0,0.0,0.0,0.0,0.0,275.15535714285716,139.28642857142856,3,2,144.16857142857143,142.38285714285715,0.0,0.0,0.0,3,2,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,91.71845238095239,69.64321428571428,48.05619047619047,71.19142857142857,0.0,0.0,0.0,135.8689285714286,1.7857142857142776,0,0,0,0.0,0.0,0.0
1246,42,180,1,0.0,0.0,0.0,0.0,0.0,12519.4,0.0,0.0,0.0,0.0,0.0,0.03357142857142857,0.03357142857142857,1,1,500.8878571428572,500.8878571428572,440.4785714285714,19.082142857142856,35.714285714285715,10,10,3,2,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,0.03357142857142857,0.03357142857142857,50.08878571428572,50.08878571428572,146.82619047619048,9.541071428571428,35.714285714285715,0.0,0.0,0,1,1,0.0,4.464285714285714,4.785714285714286
1323,70,213,1,0.0,0.0,0.0,0.0,0.0,325.3625,0.0,0.0,0.0,0.0,0.0,575.4332142857143,575.4332142857143,5,5,252.75,252.75,0.0,120.60714285714286,132.14285714285714,6,6,0,4,2,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,1,1,115.08664285714285,115.08664285714285,42.125,42.125,0.0,30.151785714285715,66.07142857142857,0.0,0.0,0,0,1,0.0,0.0,9.928571428571429
1450,41,66,1,0.0,0.0,0.0,0.0,0.0,83.72214285714286,0.0,0.0,0.0,0.0,0.0,125.00107142857144,125.00107142857144,2,2,279.8857142857143,279.8857142857143,32.142857142857146,247.74285714285716,0.0,18,18,1,17,0,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,62.50053571428572,62.50053571428572,15.54920634920635,15.54920634920635,32.142857142857146,14.57310924369748,0.0,0.0,0.0,1,0,0,3.89875,0.0,0.0
295,46,38,2,0.0,0.0,0.0,0.0,0.0,2414.488214285714,0.0,0.0,0.0,0.0,0.0,772.4007142857143,772.4007142857143,2,2,1095.4292857142857,1095.4292857142857,1071.4285714285713,0.0,21.822142857142858,4,4,2,0,1,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,386.2003571428572,386.2003571428572,273.8573214285714,273.8573214285714,535.7142857142857,0.0,21.822142857142858,0.0,0.0,0,0,0,0.0,0.0,0.0
895,22,25,1,1.0,0.0,0.0,0.0,0.0,997.9667857142857,26797.119285714285,0.0,0.0,0.0,0.0,478.35035714285715,464.8385714285714,4,2,542.3214285714286,542.3214285714286,535.7142857142857,0.0,6.607142857142857,4,4,3,0,1,0,1,0,0,26797.119285714285,0.0,0.0,1,1,1,1,0,1,0,1,119.58758928571429,232.4192857142857,135.58035714285714,135.58035714285714,178.57142857142856,0.0,6.607142857142857,13.511785714285736,0.0,0,1,0,0.0,4.286785714285714,0.0
222,70,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.9689285714286,879.9689285714286,3,3,815.0714285714286,815.0714285714286,0.0,28.392857142857142,757.1428571428571,14,14,0,1,10,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,1,1,293.3229761904762,293.3229761904762,58.21938775510204,58.21938775510204,0.0,28.392857142857142,75.71428571428571,0.0,0.0,1,0,1,8.917321428571428,0.0,2.107142857142857
937,65,80,1,0.0,0.0,0.0,0.0,0.0,361.58964285714285,0.0,0.0,0.0,0.0,0.0,378.07428571428574,378.07428571428574,2,2,433.0357142857143,433.0357142857143,107.14285714285714,0.0,322.64285714285717,8,8,1,0,6,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,189.03714285714287,189.03714285714287,54.129464285714285,54.129464285714285,107.14285714285714,0.0,53.773809523809526,0.0,0.0,0,0,0,0.0,0.0,0.0
1557,77,150,1,0.0,2.0,0.0,0.0,0.0,55.55464285714286,0.0,0.0,0.0,0.0,0.0,1837.5314285714285,1837.5314285714285,10,10,1791.25,1791.25,0.0,0.0,0.0,2,2,0,0,0,0,0,1,0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,183.75314285714285,183.75314285714285,895.625,895.625,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,8.107142857142858
173,23,150,1,0.0,0.0,0.0,0.0,0.0,3913.7982142857145,0.0,0.0,0.0,0.0,0.0,0.02107142857142857,0.02107142857142857,1,1,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0.02107142857142857,0.02107142857142857,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
495,19,150,1,0.0,5.0,0.0,1.0,0.0,8.540357142857143,0.0,6667.976428571428,0.0,641.5753571428571,0.0,3683.2010714285716,3582.39,12,6,8534.410714285714,5232.782142857142,1785.7142857142858,699.5892857142857,3045.464285714286,57,42,10,11,23,0,0,1,0,0.0,1333.5952857142856,0.0,1,1,1,1,1,1,1,1,306.93342261904763,597.0649999999999,149.7265037593985,124.59005102040815,178.57142857142858,63.59902597402597,132.41149068322983,100.81107142857172,3301.6285714285714,0,0,1,0.0,0.0,4.488214285714286
597,69,12,1,0.0,0.0,1.0,0.0,0.0,4552.889642857143,0.0,0.0,482.61285714285714,0.0,0.0,574.9003571428572,502.9432142857143,11,9,743.8635714285714,489.4925,89.28571428571429,169.77857142857144,157.0067857142857,20,14,3,3,4,1,0,0,0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,52.263668831168836,55.882579365079366,37.19317857142857,34.96375,29.761904761904763,56.59285714285715,39.25169642857143,71.95714285714286,254.37107142857138,0,0,0,0.0,0.0,0.0
1554,46,150,1,0.0,0.0,0.0,0.0,0.0,9641.124642857143,0.0,0.0,0.0,0.0,0.0,174.2867857142857,174.2867857142857,3,3,350.81857142857143,350.81857142857143,125.0,13.782857142857143,204.89285714285714,10,10,3,4,2,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,58.095595238095235,58.095595238095235,35.081857142857146,35.081857142857146,41.666666666666664,3.4457142857142857,102.44642857142857,0.0,0.0,0,1,0,0.0,2.138571428571429,0.0
678,16,57,1,1.0,3.0,0.0,0.0,0.0,2730.121428571428,0.0,761235.5042857144,0.0,0.0,0.0,8.304285714285715,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0.0,253745.16809523813,0.0,1,0,1,0,0,0,0,0,8.304285714285715,0.0,0.0,0.0,0.0,0.0,0.0,8.304285714285715,0.0,0,0,1,0.0,0.0,17.154642857142857
815,42,150,1,0.0,0.0,0.0,0.0,0.0,4523.646785714286,0.0,0.0,0.0,0.0,0.0,1107.1442857142858,1107.1442857142858,3,3,1210.8103571428571,1210.8103571428571,0.0,210.74642857142857,217.67857142857142,12,12,0,6,2,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,1,1,369.0480952380953,369.0480952380953,100.9008630952381,100.9008630952381,0.0,35.12440476190476,108.83928571428571,0.0,0.0,0,0,0,0.0,0.0,0.0
1429,28,150,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1767.785357142857,1621.4217857142855,2063.3407142857145,1619.2589285714287,23,17,2475.149642857143,1619.2589285714287,142.85714285714286,36.10357142857143,978.3257142857143,40,20,1,1,10,1,0,0,1,0.0,0.0,1621.4217857142855,1,1,1,1,1,1,1,1,89.71046583850932,95.25052521008404,61.87874107142858,80.96294642857143,142.85714285714286,36.10357142857143,97.83257142857143,444.08178571428584,855.8907142857145,0,0,0,0.0,0.0,0.0
